Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Book,Chapter,Verse_Order,Verse,Verse #,Last 10 Avg,Last 100 Avg,Last 1000 Avg,cumulative_avg,Local_Start_Year,Local_Start_Month,Local_Start_Hour,Count,Local_Start_Date,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,Mistake_Free_Test,WPM_Rank,WPM_Percentile,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Min Character Time (ms),Median Character Time (ms),Max Character Time (ms),Backspace % Last 10 Avg,Backspace % Last 100 Avg,Backspace % Last 1000 Avg,Session,Test_#_Within_Session,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg
9336,1710170797.4723666,2024-03-11 11:26:37.472366,2024-03-11 15:26:37.472366+00:00,192,16.7784497,11.443250326041744,137.31900391250093,JHN,5,30510,"Jesus therefore answered them, ""Most certainly, I tell you, the Son can do nothing of himself, but what he sees the Father doing. For whatever things he does, these the Son also does likewise.",19.0,137.5855924812357,138.50053139373142,128.90382394170783,133.048,2024,3,11,1,2024-03-11,26,3,2,1,2024-03-11 11:26:54.250815700,2024,3,2024-03-11,11,26,2,3,1,0.0,4263,56.349856616140926,3.125,8.333333333333334,,,,,,,203,1,6.676313594258994,5.5213220740891815,7.532080478896743,v2,home,cherry red,dvorak,yes,,,,0.0,88.23529411764706,13.541666666666686,12.1941035413747,,
9337,1710170816.220335,2024-03-11 11:26:56.220335,2024-03-11 15:26:56.220335+00:00,152,11.0569857,13.74696541391023,164.96358496692275,JHN,5,30511,"For the Father has affection for the Son, and shows him all things that he himself does. He will show him greater works than these, that you may marvel.",20.0,140.52806527290295,138.7138255228599,128.92871587135477,133.052,2024,3,11,1,2024-03-11,26,3,2,1,2024-03-11 11:27:07.277320700,2024,3,2024-03-11,11,27,2,3,1,0.0,611,93.7525604260549,1.3157894736842106,4.605263157894737,,,,,,,203,2,6.901545792401407,5.540529068084237,7.531622450915398,v2,home,cherry red,dvorak,yes,,,,0.0,96.55172413793105,5.921052631578959,12.31562056923848,,
9338,1710170831.9075706,2024-03-11 11:27:11.907570,2024-03-11 15:27:11.907570+00:00,106,7.3919123,14.33999697209611,172.07996366515331,JHN,5,30512,"For as the Father raises the dead and gives them life, even so the Son also gives life to whom he desires.",21.0,142.4006518198998,138.88818124766613,128.98868639584612,133.056,2024,3,11,1,2024-03-11,27,3,2,1,2024-03-11 11:27:19.299482300,2024,3,2024-03-11,11,27,2,3,1,1.0,268,97.26546497337158,0.0,0.0,,,,,,,203,3,6.3004528962265445,5.540529068084237,7.515984590833093,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,11.168079585631922,,
9339,1710170841.4236865,2024-03-11 11:27:21.423686,2024-03-11 15:27:21.423686+00:00,71,6.27921,11.3071548809484,135.68585857138078,JHN,5,30513,"For the Father judges no one, but he has given all judgment to the Son,",22.0,143.35855631236478,138.95911172036594,128.9847678739759,133.056,2024,3,11,1,2024-03-11,27,3,2,1,2024-03-11 11:27:27.702896000,2024,3,2024-03-11,11,27,2,3,1,0.0,4550,53.410487505120855,1.408450704225352,1.408450704225352,,,,,,,203,4,5.989320565519137,5.501583272096187,7.511974322325496,v2,home,cherry red,dvorak,yes,,,,0.0,93.33333333333331,2.816901408450704,10.376323398793376,,
9340,1710170851.3073168,2024-03-11 11:27:31.307316,2024-03-11 15:27:31.307316+00:00,126,10.2244347,12.32341969967298,147.88103639607576,JHN,5,30514,"that all may honor the Son, even as they honor the Father. He who doesn't honor the Son doesn't honor the Father who sent him.",23.0,147.05773322029373,139.13409657296663,128.99870266192067,133.058,2024,3,11,1,2024-03-11,27,3,2,1,2024-03-11 11:27:41.531750700,2024,3,2024-03-11,11,27,2,3,1,0.0,2442,75.0,1.5873015873015872,4.761904761904762,,,,,,,203,5,5.024833075607917,5.5134880340009484,7.514355274706448,v2,home,cherry red,dvorak,yes,,,,0.0,96.0,9.523809523809518,8.701585707106531,,
9341,1710170862.4575365,2024-03-11 11:27:42.457536,2024-03-11 15:27:42.457536+00:00,166,13.7977558,12.030942017396772,144.37130420876127,JHN,5,30515,"""Most certainly I tell you, he who hears my word and believes him who sent me has eternal life, and doesn't come into judgment, but has passed out of death into life.",24.0,145.78268743202335,139.4631866527776,129.0055759645323,133.059,2024,3,11,1,2024-03-11,27,3,2,1,2024-03-11 11:27:56.255291800,2024,3,2024-03-11,11,27,2,3,1,0.0,2993,69.35682097501025,1.8072289156626504,1.2048192771084338,,,,,,,203,6,4.9037691095989535,5.455472532504517,7.504807405811514,v2,home,cherry red,dvorak,yes,,,,0.0,96.875,3.614457831325296,8.579939702799447,,
9342,1710170879.4793258,2024-03-11 11:27:59.479325,2024-03-11 15:27:59.479325+00:00,132,9.4467128,13.973114542023549,167.67737450428257,JHN,5,30516,"Most certainly I tell you, the hour comes, and now is, when the dead will hear the Son of God's voice; and those who hear will live.",25.0,149.41220530170895,139.78108549144054,129.04076633762108,133.063,2024,3,11,1,2024-03-11,27,3,2,1,2024-03-11 11:28:08.926037800,2024,3,2024-03-11,11,28,2,3,1,1.0,459,95.3092994674314,0.0,0.0,,,,,,,203,7,4.437102442932288,5.319670063368715,7.500134508615251,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,7.646606369466116,,
9343,1710170890.0224397,2024-03-11 11:28:10.022439,2024-03-11 15:28:10.022439+00:00,95,8.1309143,11.683802890408032,140.20563468489638,JHN,5,30517,"For as the Father has life in himself, even so he gave to the Son also to have life in himself.",26.0,149.58915559271898,140.11584105033407,129.0313888612815,133.063,2024,3,11,1,2024-03-11,28,3,2,1,2024-03-11 11:28:18.153353300,2024,3,2024-03-11,11,28,2,3,1,0.0,3768,61.41950020483409,4.2105263157894735,3.1578947368421053,,,,,,,203,8,3.909518422640594,5.2171026692737215,7.499902572843619,v2,home,cherry red,dvorak,yes,,,,0.0,90.47619047619048,8.42105263157896,7.163410427804736,,
9344,1710170900.6647542,2024-03-11 11:28:20.664754,2024-03-11 15:28:20.664754+00:00,75,6.31375,11.87883587408434,142.54603048901208,JHN,5,30518,"He also gave him authority to execute judgment, because he is a son of man.",27.0,148.8180847075227,139.6635265321599,129.0655648934774,133.064,2024,3,11,1,2024-03-11,28,3,2,1,2024-03-11 11:28:26.978504000,2024,3,2024-03-11,11,28,2,3,1,0.0,3337,65.83367472347399,1.3333333333333333,6.666666666666667,,,,,,,203,9,4.049869299833577,5.283769335940389,7.496939609880655,v2,home,cherry red,dvorak,yes,,,,0.0,93.33333333333331,10.666666666666686,7.0721823576293,,
9345,1710170908.2882097,2024-03-11 11:28:28.288209,2024-03-11 15:28:28.288209+00:00,94,6.5035143,14.453723888944166,173.44468666733,JHN,5,30519,"Don't marvel at this, for the hour comes in which all who are in the tombs will hear his voice",28.0,152.61744780663156,139.82186008564415,129.12439343114008,133.069,2024,3,11,1,2024-03-11,28,3,2,1,2024-03-11 11:28:34.791723300,2024,3,2024-03-11,11,28,2,3,1,1.0,214,97.818517001229,0.0,0.0,,,,,,,203,10,3.0138332637975407,5.283769335940389,7.484161832102878,v2,home,cherry red,dvorak,yes,,,,0.0,100.0,0.0,5.450560736007681,,
9346,1710170965.7485192,2024-03-11 11:29:25.748519,2024-03-11 15:29:25.748519+00:00,136,10.7034765,12.706152061902504,152.47382474283006,JHN,5,30520,"and will come out; those who have done good, to the resurrection of life; and those who have done evil, to the resurrection of judgment.",29.0,154.1329298896645,139.83787787334757,129.14977758280665,133.071,2024,3,11,1,2024-03-11,29,3,2,1,2024-03-11 11:29:36.451995500,2024,3,2024-03-11,11,29,2,3,1,0.0,1819,81.38058172879967,1.4705882352941178,4.411764705882353,,,,,,,203,11,2.6216764010524427,5.31318110064627,7.471552320213016,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,8.823529411764724,4.978747010517485,,
9347,1710170982.3440113,2024-03-11 11:29:42.344011,2024-03-11 15:29:42.344011+00:00,150,16.4770001,9.10359890087031,109.24318681044372,JHN,5,30521,"I can of myself do nothing. As I hear, I judge; and my judgment is righteous, because I don't seek my own will, but the will of my Father who sent me.",30.0,148.56089007401658,139.72492402264032,129.125091554061,133.068,2024,3,11,1,2024-03-11,29,3,2,1,2024-03-11 11:29:58.821011100,2024,3,2024-03-11,11,29,2,3,1,0.0,8528,12.668988119623108,10.0,13.333333333333334,,,,,,,203,12,3.494483418596302,5.308583399496846,7.468390808185524,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.625,23.333333333333314,6.719975080692921,,
9348,1710171006.3848195,2024-03-11 11:30:06.384819,2024-03-11 15:30:06.384819+00:00,52,4.8980805,10.616403711617236,127.3968445394068,JHN,5,30522,"""If I testify about myself, my witness is not valid.",31.0,144.09257816144196,139.38530798364974,129.103404339436,133.068,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:11.282899500,2024,3,2024-03-11,11,30,3,4,2,0.0,6052,38.02744776730848,3.8461538461538463,3.8461538461538463,,,,,,,203,13,3.8790988032116864,5.347044937958384,7.472236962031679,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.0,7.692307692307693,7.48920584992369,,
9349,1710171012.2966692,2024-03-11 11:30:12.296669,2024-03-11 15:30:12.296669+00:00,100,6.5866439,15.182238711887855,182.18686454265423,JHN,5,30523,It is another who testifies about me. I know that the testimony which he testifies about me is true.,32.0,148.7426787585693,139.99500127371982,129.15392329157277,133.073,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:18.883312900,2024,3,2024-03-11,11,30,3,4,2,1.0,46,99.5391233101188,0.0,0.0,,,,,,,203,14,3.738253732789152,5.286069328202286,7.460850823417817,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,7.207515709078619,,
9350,1710171020.0829644,2024-03-11 11:30:20.082964,2024-03-11 15:30:20.082964+00:00,57,4.1477016,13.742550814166572,164.91060976999887,JHN,5,30524,"You have sent to John, and he has testified to the truth.",33.0,150.4456360959616,140.2224497506116,129.17784302397936,133.076,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:24.230665600,2024,3,2024-03-11,11,30,3,4,2,1.0,615,93.71159360917656,0.0,0.0,,,,,,,203,15,3.262063256598675,5.229158759096594,7.456936232670487,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,6.255134756697667,,
9351,1710171025.1284058,2024-03-11 11:30:25.128405,2024-03-11 15:30:25.128405+00:00,101,8.5993307,11.745100115756683,140.9412013890802,JHN,5,30525,"But the testimony which I receive is not from man. However, I say these things that you may be saved.",34.0,150.10262581399348,140.6267390159132,129.19228686910893,133.077,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:33.727735700,2024,3,2024-03-11,11,30,3,4,2,0.0,3630,62.83285538713642,3.96039603960396,7.920792079207921,,,,,,,203,16,3.933660536808624,5.163205389566093,7.451621730632047,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,95.0,15.84158415841584,7.477847389406722,,
9352,1710171034.7114182,2024-03-11 11:30:34.711418,2024-03-11 15:30:34.711418+00:00,94,6.4112639,14.661695644754229,175.94034773705073,JHN,5,30526,"He was the burning and shining lamp, and you were willing to rejoice for a while in his light.",35.0,150.92892313727032,140.92810413977497,129.23452071168302,133.082,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:41.122681900,2024,3,2024-03-11,11,30,3,4,2,1.0,149,98.48422777550184,0.0,0.0,,,,,,,203,17,3.933660536808624,5.137118433044354,7.447918026928344,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,7.477847389406722,,
9353,1710171042.0773103,2024-03-11 11:30:42.077310,2024-03-11 15:30:42.077310+00:00,187,14.8988301,12.551321059765623,150.6158527171875,JHN,5,30527,"But the testimony which I have is greater than that of John; for the works which the Father gave me to accomplish, the very works that I do, testify about me, that the Father has sent me.",36.0,151.9699449404994,140.90305815448716,129.26913498853952,133.084,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:30:56.976140100,2024,3,2024-03-11,11,30,3,4,2,0.0,2062,78.8918476034412,2.1390374331550803,5.882352941176471,,,,,,,203,18,4.206106357242061,5.175108629122786,7.445764665583806,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,94.5945945945946,9.62566844919786,7.598308971168612,,
9354,1710171058.6238012,2024-03-11 11:30:58.623801,2024-03-11 15:30:58.623801+00:00,121,8.9761015,13.480239723225054,161.76287667870065,JHN,5,30528,"The Father himself, who sent me, has testified about me. You have neither heard his voice at any time, nor seen his form.",37.0,153.89162955946827,140.74665943213304,129.31176512603105,133.087,2024,3,11,1,2024-03-11,30,4,3,2,2024-03-11 11:31:07.599902500,2024,3,2024-03-11,11,31,3,4,2,1.0,828,91.53011061040556,0.0,0.0,,,,,,,203,19,3.539439690575393,5.175108629122786,7.433859903679044,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,6.531642304501943,,
9355,1710171068.2810698,2024-03-11 11:31:08.281069,2024-03-11 15:31:08.281069+00:00,82,5.9602145,13.757894116059076,165.09472939270893,JHN,5,30529,"You don't have his word living in you, because you don't believe him whom he sent.",38.0,153.05663383200618,140.62803860163862,129.32201312660698,133.09,2024,3,11,1,2024-03-11,31,4,3,2,2024-03-11 11:31:14.241283500,2024,3,2024-03-11,11,31,3,4,2,0.0,599,93.87546087668989,1.2195121951219512,1.2195121951219512,,,,,,,203,20,3.6613909100875888,5.187303751074005,7.430156338951089,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,93.75,2.439024390243901,6.775544743526334,,
9356,1710171116.3019671,2024-03-11 11:31:56.301967,2024-03-11 15:31:56.301967+00:00,124,10.1608573,12.203694662654105,146.44433595184927,JHN,5,30530,"""You search the Scriptures, because you think that in them you have eternal life; and these are they which testify about me.",39.0,152.45368495290808,141.01176505361073,129.34405456635469,133.091,2024,3,11,1,2024-03-11,31,4,3,2,2024-03-11 11:32:06.462824300,2024,3,2024-03-11,11,32,3,4,2,0.0,2669,72.67513314215486,1.6129032258064515,6.451612903225806,,,,,,,203,21,3.865375729821935,5.087113997753322,7.424486739733101,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,95.45454545454544,9.677419354838705,6.860933737833731,,
9357,1710171128.517369,2024-03-11 11:32:08.517369,2024-03-11 15:32:08.517369+00:00,52,4.567174,11.385596432279568,136.6271571873548,JHN,5,30531,"Yet you will not come to me, that you may have life.",40.0,155.1920819905992,141.25457976041315,129.3677156449656,133.092,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:13.084543000,2024,3,2024-03-11,11,32,3,4,2,0.0,4368,55.2744776730848,5.769230769230769,5.769230769230769,,,,,,,203,22,3.108965473411678,5.00418130544563,7.412418132664496,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,91.66666666666666,11.53846153846152,5.681446558346552,,
9358,1710171134.036321,2024-03-11 11:32:14.036320,2024-03-11 15:32:14.036320+00:00,31,2.1527486,14.400195173742071,172.80234208490486,JHN,5,30532,I don't receive glory from men.,41.0,159.732631745149,141.37513854414465,129.41994445581008,133.096,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:16.189068600,2024,3,2024-03-11,11,32,3,4,2,1.0,240,97.55223269151986,0.0,0.0,,,,,,,203,23,2.7243500887962933,5.00418130544563,7.399568970653322,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,4.912215789115782,,
9359,1710171137.238011,2024-03-11 11:32:17.238011,2024-03-11 15:32:17.238011+00:00,61,4.24813,14.359259250540829,172.3111110064899,JHN,5,30533,"But I know you, that you don't have God's love in yourselves.",42.0,158.7450563915326,141.739356380446,129.44496796536296,133.1,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:21.486141000,2024,3,2024-03-11,11,32,3,4,2,1.0,257,97.37812371978696,0.0,0.0,,,,,,,203,24,2.7243500887962933,4.959309510573835,7.397645893730246,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,4.912215789115782,,
9360,1710171142.4772503,2024-03-11 11:32:22.477250,2024-03-11 15:32:22.477250+00:00,114,9.2553685,12.317175701864276,147.80610842237132,JHN,5,30534,"I have come in my Father's name, and you don't receive me. If another comes in his own name, you will receive him.",43.0,157.03460625676982,141.93090117871176,129.47117730583852,133.102,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:31.732618500,2024,3,2024-03-11,11,32,3,4,2,0.0,2455,74.86685784514543,3.508771929824561,7.017543859649122,,,,,,,203,25,3.426104474761205,4.952561872247249,7.396444259507702,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,91.30434782608695,10.526315789473683,5.964847368063151,,
9361,1710171152.5198386,2024-03-11 11:32:32.519838,2024-03-11 15:32:32.519838+00:00,115,8.587659,13.391309552463598,160.69571462956318,JHN,5,30535,"How can you believe, who receive glory from one another, and you don't seek the glory that comes from the only God?",44.0,159.0100575808181,142.1042498249641,129.45135854687183,133.105,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:41.107497000,2024,3,2024-03-11,11,32,3,4,2,0.0,936,90.4240065546907,1.7391304347826086,6.956521739130435,,,,,,,203,26,3.329677440753457,4.998030704096385,7.403400781246833,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,95.45454545454544,8.695652173913047,5.250254169612871,,
9362,1710171162.1889555,2024-03-11 11:32:42.188955,2024-03-11 15:32:42.188955+00:00,124,9.1264605,13.586866452772131,163.0423974332656,JHN,5,30536,"""Don't think that I will accuse you to the Father. There is one who accuses you, even Moses, on whom you have set your hope.",45.0,157.7202625504396,142.37994662423168,129.46928846764402,133.108,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:32:51.315415500,2024,3,2024-03-11,11,32,3,4,2,1.0,741,92.4211388775092,0.0,0.0,,,,,,,203,27,3.329677440753457,4.965422008444211,7.399352198250881,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,5.250254169612871,,
9363,1710171174.9002666,2024-03-11 11:32:54.900266,2024-03-11 15:32:54.901271+00:00,71,5.5367027,12.823516783734838,153.88220140481806,JHN,5,30537,"For if you believed Moses, you would believe me; for he wrote about me.",46.0,158.04689741920268,142.7754954937124,129.47679434602995,133.11,2024,3,11,1,2024-03-11,32,4,3,2,2024-03-11 11:33:00.436968700,2024,3,2024-03-11,11,33,3,4,2,0.0,1650,83.11142974190905,1.408450704225352,1.408450704225352,,,,,,,203,28,2.8822872170583453,4.917006515486464,7.393674034781879,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,92.85714285714286,2.816901408450704,4.569377465538156,,
9364,1710171181.341977,2024-03-11 11:33:01.341976,2024-03-11 15:33:01.341976+00:00,70,5.2861906,13.242049955595622,158.90459946714748,JHN,5,30538,"But if you don't believe his writings, how will you believe my words?""",47.0,157.76106969804735,142.68996759218845,129.50097590533397,133.113,2024,3,11,1,2024-03-11,33,4,3,2,2024-03-11 11:33:06.628166600,2024,3,2024-03-11,11,33,3,4,2,1.0,1088,88.86726751331422,0.0,0.0,,,,,,,203,29,2.8822872170583453,4.917006515486464,7.385340701448546,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,4.569377465538156,,
9365,1710171187.7809975,2024-03-11 11:33:07.780997,2024-03-11 15:33:07.780997+00:00,118,8.3786591,14.083399096640656,169.00078915968786,JHN,6,30539,"After these things, Jesus went away to the other side of the sea of Galilee, which is also called the Sea of Tiberias.",1.0,158.15167567474523,142.78023709562137,129.4908847898245,133.117,2024,3,11,1,2024-03-11,33,4,3,2,2024-03-11 11:33:16.159656100,2024,3,2024-03-11,11,33,3,4,2,1.0,391,96.00573535436295,0.0,0.0,,,,,,,203,30,2.76033599754615,4.917006515486464,7.385340701448546,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,4.325475026513766,,
9366,1710171219.045984,2024-03-11 11:33:39.045983,2024-03-11 15:33:39.045983+00:00,95,7.8185766,12.15054924447501,145.80659093370014,JHN,6,30540,"A great multitude followed him, because they saw his signs which he did on those who were sick.",2.0,158.08790117293032,142.6723751082749,129.46811062603317,133.118,2024,3,11,1,2024-03-11,33,4,3,2,2024-03-11 11:33:46.864559600,2024,3,2024-03-11,11,33,3,4,2,0.0,2771,71.63047931175748,2.1052631578947367,5.2631578947368425,,,,,,,203,31,2.6414904966972537,4.955453697270713,7.388705125166067,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,94.44444444444444,13.684210526315796,4.726154143661475,,
9367,1710171228.1348164,2024-03-11 11:33:48.134816,2024-03-11 15:33:48.134816+00:00,69,6.4684204,10.667210189368644,128.00652227242372,JHN,6,30541,"Jesus went up into the mountain, and he sat there with his disciples.",3.0,157.2258376814372,142.7250093826965,129.46065274870415,133.118,2024,3,11,1,2024-03-11,33,4,3,2,2024-03-11 11:33:54.603236400,2024,3,2024-03-11,11,33,3,4,2,0.0,5938,39.19500204834085,5.797101449275362,5.797101449275362,,,,,,,203,32,2.6442775647017127,4.902313600652355,7.382394603296956,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,92.3076923076923,11.59420289855072,4.731728279670395,,
9368,1710171235.275542,2024-03-11 11:33:55.275542,2024-03-11 15:33:55.275542+00:00,53,3.8947424,13.608088688997762,163.29706426797316,JHN,6,30542,"Now the Passover, the feast of the Jews, was at hand.",4.0,156.27530989974406,143.2039029636436,129.47664475421865,133.121,2024,3,11,1,2024-03-11,33,4,3,2,2024-03-11 11:33:59.170284400,2024,3,2024-03-11,11,33,3,4,2,1.0,721,92.62597296190086,0.0,0.0,,,,,,,203,33,2.6442775647017127,4.795170743509498,7.375438081557826,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,4.731728279670395,,
9369,1710171240.263829,2024-03-11 11:34:00.263829,2024-03-11 15:34:00.263829+00:00,154,16.9165342,9.103519561353176,109.24223473623812,JHN,6,30543,"Jesus therefore, lifting up his eyes and seeing that a great multitude was coming to him, said to Philip, ""Where are we to buy bread, that these may eat?""",5.0,149.96842227271887,142.61916111340966,129.42321560055612,133.118,2024,3,11,1,2024-03-11,34,4,3,2,2024-03-11 11:34:17.180363200,2024,3,2024-03-11,11,34,3,4,2,0.0,8529,12.658746415403524,5.194805194805195,15.584415584415584,,,,,,,203,34,4.202719123143271,4.951014899353654,7.384706707668558,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,82.75862068965517,25.974025974025977,7.329130877072993,,
9370,1710171258.1452253,2024-03-11 11:34:18.145225,2024-03-11 15:34:18.145225+00:00,63,6.8291309,9.22518559426061,110.70222713112732,JHN,6,30544,"He said this to test him, for he himself knew what he would do.",6.0,146.25803414359444,142.35987197020464,129.40080395709057,133.116,2024,3,11,1,2024-03-11,34,4,3,2,2024-03-11 11:34:24.974355900,2024,3,2024-03-11,11,34,3,4,2,0.0,8393,14.051618189266692,7.936507936507937,6.349206349206349,,,,,,,203,35,4.135885372098994,4.960935534274288,7.379871703491448,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,92.85714285714286,15.873015873015872,7.863800885427212,,
9371,1710171268.2100112,2024-03-11 11:34:28.210011,2024-03-11 15:34:28.210011+00:00,130,10.3926379,12.50885494624998,150.10625935499974,JHN,6,30545,"Philip answered him, ""Two hundred denarii worth of bread is not sufficient for them, that every one of them may receive a little.""",7.0,145.1990886161381,142.12688728135515,129.3791592916021,133.118,2024,3,11,1,2024-03-11,34,4,3,2,2024-03-11 11:34:38.602648900,2024,3,2024-03-11,11,34,3,4,2,1.0,2138,78.11347808275298,0.0,0.0,,,,,,,203,36,3.4402331981859504,4.960935534274288,7.379871703491448,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,6.994235668035907,,
9372,1710171279.8719623,2024-03-11 11:34:39.871962,2024-03-11 15:34:39.871962+00:00,65,6.7323015,9.654944895144698,115.85933874173638,JHN,6,30546,"One of his disciples, Andrew, Simon Peter's brother, said to him,",8.0,140.4807827469852,141.77729173070492,129.36813061342218,133.116,2024,3,11,1,2024-03-11,34,4,3,2,2024-03-11 11:34:46.604263500,2024,3,2024-03-11,11,34,3,4,2,0.0,7797,20.15567390413765,4.615384615384615,9.23076923076923,,,,,,,203,37,4.363310121262873,5.030386083724838,7.384307952174272,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,81.81818181818183,15.3846153846154,8.532697206497447,,
9373,1710171287.2611983,2024-03-11 11:34:47.261198,2024-03-11 15:34:47.261198+00:00,96,8.9406429,10.737482871617654,128.84979445941184,JHN,6,30547,"""There is a boy here who has five barley loaves and two fish, but what are these among so many?""",9.0,137.97754205244456,141.75511840828824,129.3457422027133,133.115,2024,3,11,1,2024-03-11,34,4,3,2,2024-03-11 11:34:56.201840900,2024,3,2024-03-11,11,34,3,4,2,0.0,5792,40.69029086439984,2.083333333333333,2.083333333333333,,,,,,,203,38,4.430798384173672,4.958911724750479,7.377854700141752,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,95.0,4.166666666666686,8.667673732319045,,
9374,1710171325.710479,2024-03-11 11:35:25.710479,2024-03-11 15:35:25.710479+00:00,121,10.2606384,11.792638555511322,141.51166266613586,JHN,6,30550,"When they were filled, he said to his disciples, ""Gather up the broken pieces which are left over, that nothing be lost.""",12.0,136.23824837234343,141.5177310296525,129.36129969018612,133.116,2024,3,11,1,2024-03-11,35,4,3,2,2024-03-11 11:35:35.971117400,2024,3,2024-03-11,11,35,3,4,2,0.0,3533,63.82630069643589,1.6528925619834711,5.785123966942149,,,,,,,203,39,5.009310780867886,5.0167629644199,7.366316989463025,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,95.45454545454544,9.91735537190084,9.65940926950913,,
9375,1710171342.6613357,2024-03-11 11:35:42.661335,2024-03-11 15:35:42.661335+00:00,120,8.6130894,13.932283113188166,167.187397358258,JHN,6,30552,"When therefore the people saw the sign which Jesus did, they said, ""This is truly the prophet who comes into the world.""",14.0,136.0569091922004,141.66412483870698,129.3894480276199,133.12,2024,3,11,1,2024-03-11,35,4,3,2,2024-03-11 11:35:51.274424400,2024,3,2024-03-11,11,35,3,4,2,1.0,477,95.1249487914789,0.0,0.0,,,,,,,203,40,5.009310780867886,5.0167629644199,7.359816989463025,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,9.65940926950913,,
9376,1710171392.0088694,2024-03-11 11:36:32.008869,2024-03-11 15:36:32.008869+00:00,139,10.588426,13.127541336172156,157.53049603406586,JHN,6,30553,"Jesus therefore, perceiving that they were about to come and take him by force to make him king, withdrew again to the mountain by himself.",15.0,137.229299702237,141.72503538046783,129.39220968461856,133.123,2024,3,11,1,2024-03-11,36,4,3,2,2024-03-11 11:36:42.597295000,2024,3,2024-03-11,11,36,3,4,2,0.0,1212,87.59729619008603,1.4388489208633093,5.035971223021583,,,,,,,203,41,4.98659211369636,5.067122676650117,7.357244265033873,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,96.0,7.913669064748205,9.08235512335237,,
